微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
ImAOl0GWw,【#辅警救轻生女子急掉肾结石#】近日，浙江一女子欲跳海轻生，幸好被赶来的民警及时拉住。其中的辅警连君强忍腰腹部剧痛，坚持拉住情绪激动的轻生女子直到安全送上救护车。后经诊断，患有肾结石的连君救援中结石掉落才引发剧痛。术后，连君跳跃着排碎石的身影被同事拍下。网友：跳台阶的身影真可爱！http://t.cn/AiFhpjiy ,,无,无,无,2019-12-26 20:29,微博 weibo.com,6635,413,685
ImAEsrVDd,【又上新了！#故宫推金榜题名互动体验#】日前，故宫打造的“金榜题名”互动式展览正在北京举行。通过十个原创互动装置、500平米全覆盖式实景的还原，游客可以体验三位主人公参加童试、乡试、会试、殿试直至传胪大典的全过程，亲自入号舍、抓作弊、搜身、应试，还可以参与祈愿墙、动画拜孔等多种互动活动。  http://t.cn/AiF7oYIF ,,无,无,无,2019-12-26 20:05,微博视频,4201,878,460
ImAuTorO9,【#中药协致歉决定撤销对鸿茅药酒等药企表彰#】12月26日，针对此前发生的《中国中药企业社会责任报告》发布引发相关舆情事件，中国中药协会正式发布致歉函，决定撤销本次表彰，纠正错误，规范管理。#鸿茅药酒表彰被撤销#  原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gaad0f1l3tj20go0n3dnc.jpg,无,无,2019-12-26 19:41,微博 weibo.com,13232,2135,2067
ImAmDjkJd,【#湖北孝感应城地震学生迅速撤离#】经中国地震台网正式测定：12月26日18时36分在湖北孝感市应城市（北纬30.87度，东经113.40度）发生4.9级地震，震源深度10千米。#武汉震感#强烈，高校学生纷纷下楼避难。沸点视频的秒拍视频  ,,无,无,无,2019-12-26 19:21,微博 weibo.com,30475,1145,2535
ImA9TdFKo,【针对美军高官中国“军事威胁论”：#吴谦正告美方不要贼喊捉贼#】针对美军多名高官日前频繁发声渲染所谓“中国军事威胁”，国防部发言人吴谦在26日记者会上回应，“中国有个成语，叫‘贼喊捉贼’。美方官员对中方的无端指责，依我看，字字句句说的都是美国自己。”我们希望美方着眼大局，改正错误，同中方相向而行，努力实现不冲突不对抗、相互尊重、合作共赢。http://t.cn/AiFh8OXz ,,无,无,无,2019-12-26 18:50,微博 weibo.com,21331,1419,1174
ImA129jn1,2019年最后的天文大戏#日偏食#！回看太阳从有“缺口”到复圆全程。#金环日食奇观#我们视频拍者的秒拍视频  ,,无,无,无,2019-12-26 18:28,微博 weibo.com,6298,1599,680
ImzJdzZEJ,#微盘点#【2019，你我的记忆中有这些瞬间】这一年，太多的时刻令我们欢欣、悲伤、愤慨与激昂，太多的时刻又见证了告别、新生、挑战与突破。2019，转瞬即逝，新的未来，已然到来。回顾2019年的中国与世界，集体与你我。下一个十年，让我们继续坚持热爱、相信美好！新浪新闻的微博视频  ,,无,无,无,2019-12-26 17:44,微博 weibo.com,18383,6422,1943
Imzu0FIY6,【#为什么久坐对身体影响不好#】如今，我们的生活方式使我们坐的时间远远大于我们活动的时间，然而我们的身体并不仅是为了久坐而构建的。 事实恰好相反——人类的身体生来是为了活动。TEDtoChina的微博视频  ,,无,无,无,2019-12-26 17:06,微博 weibo.com,3786,2336,637
Imzit1inw,【作为宝宝，谁还不是摔大的了？】作为一只不是在摔跤，就是在摔跤的路上的熊猫宝宝......今天也是“宝哥”为我们展示花式摔跤技巧的一天！iPanda熊猫频道的微博视频  ,,无,无,无,2019-12-26 16:38,可爱萌宠 · 视频社区,5920,1267,929
Imz44mH63,#微盘点#【#2019外交部硬核表态双语图集#】回应国内问题摆事实讲道理，回答外部质疑理直气壮，回击挑衅言论不卑不亢……铿锵有力、霸气沉稳而又幽默犀利，这就是不卑不亢的大国气度！2019年，中国外交不畏风雨、坚定前行！  [组图共9张] 原图 ,,"http://ww1.sinaimg.cn/large/a716fd45ly1gaa6orjmc7j20j40j3abn.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gaa6orp3k4j20j50j6q49.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gaa6orz3vdj20u00u87wh.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gaa6osbp5hj20j20j4myp.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gaa6osfoq0j20j50j3wgb.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gaa6osqs3zj20j10j3jti.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gaa6ot0lybj20j20j5whg.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gaa6ot5959j20j40j2wfs.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gaa6otcoz9j20j30j1adl.jpg",无,无,2019-12-26 16:03,新媒体聚合平台,10447,2649,673
ImyG3D9ix,【#九旬退伍军人深藏功名70年#，病床上的他却说：立功有什么了不起】近日，南京91岁老人栾友山病危，家人整理物品时，意外发现他参加西南战役的荣誉证明，还有荣获特等功、三等功的奖状。被问及当年荣誉，病榻上的他却说“不能讲，不能天天讲”“立功有什么了不起”。网友：您真的了不起！http://t.cn/AikdDM0y ,,无,无,无,2019-12-26 15:03,微博 weibo.com,12723,1017,852
Imyxnh8la,【冬季肩痛别不上心，尤其#左肩痛可能是心脏在求救#！】冬季关节疼痛高发，尤以肩膀痛最多。很多人觉得可能是受凉了，或是颈椎劳累引起的，多穿些衣服休息一下就好了，但注意有一种情况的肩痛可能是心脏病引发，要及时就医，以免错过最佳治疗时机。CCTV生活提示的微博视频 @CCTV生活提示  ,,无,无,无,2019-12-26 14:42,微博 weibo.com,2017,989,643
ImyqnuKPW,【#小伙300天减重100斤实现当兵梦#】小时候，当兵的姨夫送给林星竹一件海魂衫，从此林星竹心里种下了当兵的种子。257斤的他决心减肥，300多天的努力，他成功减重100斤，大四毕业后参军入伍，实现了自己的愿望！网友：梦想会给人力量！央视军事的微博视频  ,,无,无,无,2019-12-26 14:25,军事 · 视频社区,4105,413,404
Imy7etClR,【来了！直击多地“金环日食”奇观】2019年年度最后一场天文大戏今日如期上演。中东、东南亚、西太平洋多地可观日环食，我国全境可观测#日偏食#。#北京日偏食#过程将从12时53分开始，食甚（太阳被月亮遮去最多的时刻）13时47分开始。带你一起看↓ 人民日报的微博直播 .  ,,无,无,无,2019-12-26 13:38,微博原生直播,60489,1834,3039
Imy0qdeRz,【微博#日偏食摄影大赛#上演，你看到#日偏食#了吗】今天，我国全境可观测到日偏食奇观。你看到了吗？先别急！本次偏食10时56分左右月亮半影进入我国西藏阿里地区，而后月亮半影向东北上扫过中国全境，15时37分后月亮半影由海南省离开我国。没看到的戳图感受一下↓（图源见水印）  [组图共9张] 原图 ,,"http://ww1.sinaimg.cn/large/a716fd45ly1gaa20h2ownj20sg11xtdz.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gaa20h8aasj20c80c8wgg.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gaa20hgpjnj20c80gbdgw.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gaa20hmf1vj20j60pk79s.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gaa20hv1xyj20c80gbwgs.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gaa20i8zh0j20j612c7cr.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gaa20im7pyj20j6134agi.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gaa20irep7j20c80gbmyd.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gaa20j0gjaj20c80gb40q.jpg",无,无,2019-12-26 13:21,新媒体聚合平台,4093,1232,974
ImxT3odvw,【厉害！#中国高铁里程将突破三万五千公里#】到2019年底，中国高铁里程将突破3.5万公里，#中国高铁里程在全球占比超2/3#。2019年，我国新增高铁运营里程5000多公里，中国每3位铁路出行旅客2位选择高铁。山东临沂等多个革命老区和贫困地区首次开通高铁。点赞！http://t.cn/AikFz5gk  原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gaa1eblo2qj20b408xq4i.jpg,无,无,2019-12-26 13:03,微博 weibo.com,2815,626,593
ImxEGbv4T,【#最孤独的乡村小学#：只有1位老师2名学生，学生却说想在这读到老】四川泸州合江县车辋镇先操小学是一所#只有1位老师2名学生的小学#，被称为“最孤独的村小”，但它却是两名一年级学生温暖的“家”。听到学生说愿意在先操小学“读到老”，龙启云虽然明知不可能，但还是打心眼里高兴，“如果一直有学生来读书，我就一直教下去”。http://t.cn/AikgiMtQ ,,无,无,无,2019-12-26 12:27,微博 weibo.com,52536,1969,1878
ImxnnfRu2,【#重庆现现实版冰雪奇缘美景#】天渐寒，雪渐盛，冷空气把重庆丰都南天湖从七彩森林，装扮成了梦幻的冰雪世界，看醉了…新华网的微博视频  ,,无,无,无,2019-12-26 11:45,微博 weibo.com,4372,1276,838
Imx9GzkJs,【中国人权研究会发文：#金钱政治暴露美式民主虚伪面目#】中国人权研究会26日发表《金钱政治暴露“美式民主”的虚伪面目》一文，揭露了金钱政治是美国政治对立尖锐，社会撕裂严重的重要原因。近年来，富人阶层对美国政治的影响力越来越大，普通美国人的影响力则日渐缩小，金钱政治暴露了美国民主的虚假一面。全文↓↓ http://t.cn/Aiks3wvu ,,无,无,无,2019-12-26 11:11,微博 weibo.com,2805,710,508
Imx1xAuQD,【教科书式自救！#女孩遇险机智给家族群发定位获救#】近日，苏州警方接到市民报警称，其外甥女小曹坐网约车发来定位求救。民警迅速进行合围，同时不断拨打小曹电话劝说司机王某，最后成功解救了小曹。小曹：“他拿着刀要我把手机给他，我假装没有反应过来，在家里的群发了个定位。”目前王某因涉嫌抢劫被检察机关提起公诉。http://t.cn/AikrUXlW ,,无,无,无,2019-12-26 10:51,微博 weibo.com,41044,915,1244
ImwLVhI6m,【这一幕，太感动！#消防员用身体挡住落石#】近日，辽宁建平一处塌方现场，面对不断掉落的碎石，消防员一边用身体保护被困的工人，一边徒手挖开泥土。经过2个多小时的奋战，从死神手里将被困人员救出。@辽宁朝阳消防  人民日报的微博视频  ,,无,无,无,2019-12-26 10:12,微博视频,43644,2517,2403
ImwEp0OqK,【小调查：八成青年有只计划没行动的经历，是什么阻碍了你的行动？】2020年马上要来了，你2019的计划实现了多少？中国青年报一项调查显示，近八成青年有过只计划没行动的经历，#九成青年希望2020年要做行动派#。你也有有计划没行动的时候吗？#有计划没行动是种怎样的体验#？戳↓↓ http://t.cn/AiksG3ZU ,,无,无,无,2019-12-26 09:54,微博 weibo.com,54267,524,658
Imwqlk3z3,【痛心！铜陵#24岁辅警执勤中被撞牺牲#】据@铜陵公安在线：24日晚，安徽铜陵交警支队二大队开展酒驾查处统一行动，执勤民警陈玉国、刘涛，辅警马勇、王军被一小型越野车撞倒，辅警马勇经抢救无效不幸牺牲，年仅24岁。其他三人不同程度受伤。驾驶员赵某及车辆已被控制，经初步检测排除酒驾毒驾嫌疑。  原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1ga9v0of2ajj20j60reta4.jpg,无,无,2019-12-26 09:19,微博 weibo.com,43855,1719,5806
ImwbN8zzI,【“金环日食”奇观将上演，#今日我国全境可观日偏食#！】今天天宇将上演壮观的日环食天象。本次日环食发生期间，我国全境可观测到日偏食奇观，且越往南食分（月亮遮住太阳直径的比例）越大，我国可见日食历时4个多小时。届时，太阳缺了一个角，好似被传说中的天狗咬掉。http://t.cn/AikFQX75  [组图共9张] 原图 ,,"http://ww3.sinaimg.cn/large/a716fd45ly1ga9tzr16gij20qk0gmahd.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1ga9tzr6ndlj20sg0hnwkz.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1ga9tzre9qvj20sg0g60wg.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1ga9tzrjarrj20sg0hnjvn.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1ga9tzro1aij20sg0htq4l.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1ga9tzs0jufj20sg156qe0.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1ga9tzs8lxyj20sg0hqtg0.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1ga9tzseekvj20sg0ht0vx.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1ga9tzspkj0j20go0fstqy.jpg",无,无,2019-12-26 08:43,新媒体聚合平台,7337,2721,1817
ImvUJ1NxV,#微盘点#【#2019让人泪目的亲情故事#，别忘记，有人一直在爱你】新娘结婚奶奶偷看化妆、107岁妈妈给84岁女儿带了一颗糖、特战预备队员面对父母没忍住泪水……这世上有一种感情，与生俱来，血浓于水，那就是亲情。无论离家多远，他们永远牵挂着你。2019亲情催泪瞬间↓↓今年，你什么时候回家？  [组图共9张] 原图 ,,"http://ww4.sinaimg.cn/large/a716fd45ly1ga9sqisoz4j20go0qx4do.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1ga9sqtopuig20go0qxqv9.gif,http://ww2.sinaimg.cn/large/a716fd45ly1ga9sqyktzag20go0y27wp.gif,http://ww1.sinaimg.cn/large/a716fd45ly1ga9sqxc64ag20go0pkqvc.gif,http://ww2.sinaimg.cn/large/a716fd45ly1ga9sqt6s5yg20go0ninph.gif,http://ww1.sinaimg.cn/large/a716fd45ly1ga9sqr8c9yg20go0nix6r.gif,http://ww2.sinaimg.cn/large/a716fd45ly1ga9squlh2ag20go0s44qu.gif,http://ww1.sinaimg.cn/large/a716fd45ly1ga9sqjqz7aj20go0s4nal.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1ga9sqq9k28g20go0r11l1.gif",无,无,2019-12-26 08:01,微博 weibo.com,15016,4103,1758
ImvEds07Q,【今天，纪念一代伟人毛泽东】他领导中国人民彻底改变自己命运和国家面貌，自己却有6位亲人为革命牺牲。70年前，他在天安门城楼上向世界庄严宣告；70年后，中华民族已阔步走在复兴新征程上。今天，#毛主席诞辰126周年#。转发，缅怀！  人民日报的微博视频  ,,无,无,无,2019-12-26 07:21,微博视频,235287,65721,16209
ImvvHEcEt,【懂得珍惜，暗自努力，这是对成熟最好的定义】人的成熟，体现在不再浪费人生斤斤计较，而是牢牢把握住机会。靠自己的力量一步步跨过泥泞，才能离想要的东西越来越近。如果你有梦想，那么就请现在立刻采取行动！相信自己，你就是你人生唯一的负责人。共勉，早安。  [组图共9张] 原图 ,,"http://ww2.sinaimg.cn/large/a716fd45ly1ga9qzvufd2j20go0t6qa8.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1ga9qzw0a4fj20go0t67ai.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1ga9qzw5rf7j20go0t60y4.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1ga9qzwd9stj20go0t6ag7.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1ga9qzwibnpj20go0t60y7.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1ga9qzwphjqj20go0t60zi.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1ga9qzwx17sj20go0t6gt9.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1ga9qzx2jehj20go0t6jyx.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1ga9qzxasjej20go0t645m.jpg",无,无,2019-12-26 07:00,新媒体聚合平台,13392,5251,1393
Imswmjwgd,【#你好，明天#】民法典草案规定#离婚冷静期#制度，引发热议。高企的离婚率难免让人忧心，冷静期，本质上就是要提高离婚的时间成本。但换个角度看，能真正避免散伙的，不会是一项制度，只能是个体的用心经营。三思而后行，不应乍现于离婚那一刻，而应贯穿整个婚姻进程。  原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1ga9dstaicpj21900u0gv8.jpg,无,无,2019-12-25 23:23,新媒体聚合平台,33820,1320,2741
ImskI4YUj,【“失心疯”？#暴徒抵制刘亦菲砸了阿迪达斯#】24日，黑衣人在位于香港旺角的阿迪达斯旗舰店打砸纵火，店铺玻璃幕墙被打破。起因为23日，阿迪达斯宣布刘亦菲成为旗下最新品牌代言人。从8月开始，因支持香港警察严厉执法，内地女艺人刘亦菲就一直遭到外网极端网民的无端抵制与攻击。http://t.cn/AikdXdAy ,,无,无,无,2019-12-25 22:54,微博 weibo.com,81677,2125,5096
Imsd80ArM,【人民微评：给租赁市场消消毒】从发布虚假房源信息，到恶意克扣押金租金，从违规使用住房租金贷款，到强制驱逐承租人……租赁乱象迭出，到了非重拳治理不可的地步。依法出击，长效监管，清扫租赁市场的种种潜规则，是时候让不法中介付出应有的法律代价。租赁生态健康，租客才有归属感。  原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1ga9cfgq7dej20ro0pztju.jpg,无,无,2019-12-25 22:36,微博 weibo.com,3648,709,717
