博文网址,发帖子人,博文发布时间,来自,博文内容,转发数,评论数,点赞数,博文图片,博文视频,评论者,评论内容,评论时间,评论点赞,二级评论人,二级评论内容,二级评论时间,二级评论点赞
https://weibo.com/2615417307/IrRyrBhae,凤凰网, 2020-1-30 12:18,微博 weibo.com,"
                                                                                                                        【女子武汉回家23天后发病？ 原来是#合肥卫健委写错了#】1月30日，合肥市卫健委通告疫情信息，合肥市新增新型冠状病毒感染的肺炎确诊病例10例。其中一例病例引发关注：“李某，女，34岁，现居合肥市蜀山区。1月2日自武汉回肥，1月25日发病，1月25日入安医一附院就诊，1月29日确诊。目前病情较轻。”众多网友对此提出疑问：“潜伏期拉长了吗？““是不是笔误？有记者向合肥市卫健委求证时了解到，卫健委正在根据流行病学调查最新结果进行修订。在随后发布的更正信息中，已将病例中原先的1月2日，更改为1月20日。O女子从武汉回家23天后发病？ 原来是合肥卫健...                                            ",103,,1752,http://wx2.sinaimg.cn/mw690/9be419dbly1gbegur6ky1j20u011eaim.jpg,,庄后人,这个非常时期能不能认真点?担当点不添乱?,2020-1-30 12:20,77,,,,
https://weibo.com/2615417307/IrRyrBhae,凤凰网, 2020-1-30 12:18,微博 weibo.com,"
                                                                                                                        【女子武汉回家23天后发病？ 原来是#合肥卫健委写错了#】1月30日，合肥市卫健委通告疫情信息，合肥市新增新型冠状病毒感染的肺炎确诊病例10例。其中一例病例引发关注：“李某，女，34岁，现居合肥市蜀山区。1月2日自武汉回肥，1月25日发病，1月25日入安医一附院就诊，1月29日确诊。目前病情较轻。”众多网友对此提出疑问：“潜伏期拉长了吗？““是不是笔误？有记者向合肥市卫健委求证时了解到，卫健委正在根据流行病学调查最新结果进行修订。在随后发布的更正信息中，已将病例中原先的1月2日，更改为1月20日。O女子从武汉回家23天后发病？ 原来是合肥卫健...                                            ",103,,1752,http://wx2.sinaimg.cn/mw690/9be419dbly1gbegur6ky1j20u011eaim.jpg,,衣乎,这有啥，108亿听说过没有？,2020-1-30 12:29,61,,,,
https://weibo.com/2615417307/IrRyrBhae,凤凰网, 2020-1-30 12:18,微博 weibo.com,"
                                                                                                                        【女子武汉回家23天后发病？ 原来是#合肥卫健委写错了#】1月30日，合肥市卫健委通告疫情信息，合肥市新增新型冠状病毒感染的肺炎确诊病例10例。其中一例病例引发关注：“李某，女，34岁，现居合肥市蜀山区。1月2日自武汉回肥，1月25日发病，1月25日入安医一附院就诊，1月29日确诊。目前病情较轻。”众多网友对此提出疑问：“潜伏期拉长了吗？““是不是笔误？有记者向合肥市卫健委求证时了解到，卫健委正在根据流行病学调查最新结果进行修订。在随后发布的更正信息中，已将病例中原先的1月2日，更改为1月20日。O女子从武汉回家23天后发病？ 原来是合肥卫健...                                            ",103,,1752,http://wx2.sinaimg.cn/mw690/9be419dbly1gbegur6ky1j20u011eaim.jpg,,律策律师所王成岩,算造谣不？该拘留不？,2020-1-30 12:19,178,空空之外-,"
                        空空之外-：                    ",2020-2-6 14:40,
https://weibo.com/2615417307/IrRyrBhae,凤凰网, 2020-1-30 12:18,微博 weibo.com,"
                                                                                                                        【女子武汉回家23天后发病？ 原来是#合肥卫健委写错了#】1月30日，合肥市卫健委通告疫情信息，合肥市新增新型冠状病毒感染的肺炎确诊病例10例。其中一例病例引发关注：“李某，女，34岁，现居合肥市蜀山区。1月2日自武汉回肥，1月25日发病，1月25日入安医一附院就诊，1月29日确诊。目前病情较轻。”众多网友对此提出疑问：“潜伏期拉长了吗？““是不是笔误？有记者向合肥市卫健委求证时了解到，卫健委正在根据流行病学调查最新结果进行修订。在随后发布的更正信息中，已将病例中原先的1月2日，更改为1月20日。O女子从武汉回家23天后发病？ 原来是合肥卫健...                                            ",103,,1752,http://wx2.sinaimg.cn/mw690/9be419dbly1gbegur6ky1j20u011eaim.jpg,,前方路口请左转,@平安武汉造谣快给抓起来,2020-1-30 12:20,145,小亚亚酱,"
                        小亚亚酱：建议跨省追捕                    ",2020-1-30 14:08,
https://weibo.com/2615417307/IrRyrBhae,凤凰网, 2020-1-30 12:18,微博 weibo.com,"
                                                                                                                        【女子武汉回家23天后发病？ 原来是#合肥卫健委写错了#】1月30日，合肥市卫健委通告疫情信息，合肥市新增新型冠状病毒感染的肺炎确诊病例10例。其中一例病例引发关注：“李某，女，34岁，现居合肥市蜀山区。1月2日自武汉回肥，1月25日发病，1月25日入安医一附院就诊，1月29日确诊。目前病情较轻。”众多网友对此提出疑问：“潜伏期拉长了吗？““是不是笔误？有记者向合肥市卫健委求证时了解到，卫健委正在根据流行病学调查最新结果进行修订。在随后发布的更正信息中，已将病例中原先的1月2日，更改为1月20日。O女子从武汉回家23天后发病？ 原来是合肥卫健...                                            ",103,,1752,http://wx2.sinaimg.cn/mw690/9be419dbly1gbegur6ky1j20u011eaim.jpg,,蜂蜜面包片,锄禾日当午，睡觉好辛苦，睡了一上午，还有一下午,2020-1-30 12:20,20,,,,
https://weibo.com/2615417307/IrRyrBhae,凤凰网, 2020-1-30 12:18,微博 weibo.com,"
                                                                                                                        【女子武汉回家23天后发病？ 原来是#合肥卫健委写错了#】1月30日，合肥市卫健委通告疫情信息，合肥市新增新型冠状病毒感染的肺炎确诊病例10例。其中一例病例引发关注：“李某，女，34岁，现居合肥市蜀山区。1月2日自武汉回肥，1月25日发病，1月25日入安医一附院就诊，1月29日确诊。目前病情较轻。”众多网友对此提出疑问：“潜伏期拉长了吗？““是不是笔误？有记者向合肥市卫健委求证时了解到，卫健委正在根据流行病学调查最新结果进行修订。在随后发布的更正信息中，已将病例中原先的1月2日，更改为1月20日。O女子从武汉回家23天后发病？ 原来是合肥卫健...                                            ",103,,1752,http://wx2.sinaimg.cn/mw690/9be419dbly1gbegur6ky1j20u011eaim.jpg,,我叫我爱吃芒果,想看红十字会在线记账，采购，捐款收支情况，不要只开放火神雷神山监工,2020-1-30 12:43,7,frankcheung10,"
                        frankcheung10：我一个子儿都不会捐给红十字会                    ",2020-1-30 14:50,
https://weibo.com/2615417307/IrRyrBhae,凤凰网, 2020-1-30 12:18,微博 weibo.com,"
                                                                                                                        【女子武汉回家23天后发病？ 原来是#合肥卫健委写错了#】1月30日，合肥市卫健委通告疫情信息，合肥市新增新型冠状病毒感染的肺炎确诊病例10例。其中一例病例引发关注：“李某，女，34岁，现居合肥市蜀山区。1月2日自武汉回肥，1月25日发病，1月25日入安医一附院就诊，1月29日确诊。目前病情较轻。”众多网友对此提出疑问：“潜伏期拉长了吗？““是不是笔误？有记者向合肥市卫健委求证时了解到，卫健委正在根据流行病学调查最新结果进行修订。在随后发布的更正信息中，已将病例中原先的1月2日，更改为1月20日。O女子从武汉回家23天后发病？ 原来是合肥卫健...                                            ",103,,1752,http://wx2.sinaimg.cn/mw690/9be419dbly1gbegur6ky1j20u011eaim.jpg,,我叫我爱吃芒果,想看红十字会在线记账，采购，捐款收支情况，不要只开放火神雷神山监工,2020-1-30 12:43,7,OO00o0oO,"
                        OO00o0oO：红十字会就不要再相信啦                    ",2020-1-30 12:54,
https://weibo.com/2615417307/IrRyrBhae,凤凰网, 2020-1-30 12:18,微博 weibo.com,"
                                                                                                                        【女子武汉回家23天后发病？ 原来是#合肥卫健委写错了#】1月30日，合肥市卫健委通告疫情信息，合肥市新增新型冠状病毒感染的肺炎确诊病例10例。其中一例病例引发关注：“李某，女，34岁，现居合肥市蜀山区。1月2日自武汉回肥，1月25日发病，1月25日入安医一附院就诊，1月29日确诊。目前病情较轻。”众多网友对此提出疑问：“潜伏期拉长了吗？““是不是笔误？有记者向合肥市卫健委求证时了解到，卫健委正在根据流行病学调查最新结果进行修订。在随后发布的更正信息中，已将病例中原先的1月2日，更改为1月20日。O女子从武汉回家23天后发病？ 原来是合肥卫健...                                            ",103,,1752,http://wx2.sinaimg.cn/mw690/9be419dbly1gbegur6ky1j20u011eaim.jpg,,Hello叶之一,一个省会城市的事业单位对外发文不审核校对吗？,2020-1-30 12:31,24,冰灵的冬天,"
                        冰灵的冬天：秋天见吧                    ",2020-1-30 14:52,
https://weibo.com/2615417307/IrRyrBhae,凤凰网, 2020-1-30 12:18,微博 weibo.com,"
                                                                                                                        【女子武汉回家23天后发病？ 原来是#合肥卫健委写错了#】1月30日，合肥市卫健委通告疫情信息，合肥市新增新型冠状病毒感染的肺炎确诊病例10例。其中一例病例引发关注：“李某，女，34岁，现居合肥市蜀山区。1月2日自武汉回肥，1月25日发病，1月25日入安医一附院就诊，1月29日确诊。目前病情较轻。”众多网友对此提出疑问：“潜伏期拉长了吗？““是不是笔误？有记者向合肥市卫健委求证时了解到，卫健委正在根据流行病学调查最新结果进行修订。在随后发布的更正信息中，已将病例中原先的1月2日，更改为1月20日。O女子从武汉回家23天后发病？ 原来是合肥卫健...                                            ",103,,1752,http://wx2.sinaimg.cn/mw690/9be419dbly1gbegur6ky1j20u011eaim.jpg,,Hello叶之一,一个省会城市的事业单位对外发文不审核校对吗？,2020-1-30 12:31,24,油腻的xiao师姐,"
                        油腻的xiao师姐：等到换省长再说吧！现在只能呵呵了                    ",2020-1-30 13:35,
https://weibo.com/2615417307/IrRyrBhae,凤凰网, 2020-1-30 12:18,微博 weibo.com,"
                                                                                                                        【女子武汉回家23天后发病？ 原来是#合肥卫健委写错了#】1月30日，合肥市卫健委通告疫情信息，合肥市新增新型冠状病毒感染的肺炎确诊病例10例。其中一例病例引发关注：“李某，女，34岁，现居合肥市蜀山区。1月2日自武汉回肥，1月25日发病，1月25日入安医一附院就诊，1月29日确诊。目前病情较轻。”众多网友对此提出疑问：“潜伏期拉长了吗？““是不是笔误？有记者向合肥市卫健委求证时了解到，卫健委正在根据流行病学调查最新结果进行修订。在随后发布的更正信息中，已将病例中原先的1月2日，更改为1月20日。O女子从武汉回家23天后发病？ 原来是合肥卫健...                                            ",103,,1752,http://wx2.sinaimg.cn/mw690/9be419dbly1gbegur6ky1j20u011eaim.jpg,,尴尬行为图鉴,一定要严谨，一个小的失误，影响会很大哟,2020-1-30 12:20,8,,,,
https://weibo.com/2615417307/IrRyrBhae,凤凰网, 2020-1-30 12:18,微博 weibo.com,"
                                                                                                                        【女子武汉回家23天后发病？ 原来是#合肥卫健委写错了#】1月30日，合肥市卫健委通告疫情信息，合肥市新增新型冠状病毒感染的肺炎确诊病例10例。其中一例病例引发关注：“李某，女，34岁，现居合肥市蜀山区。1月2日自武汉回肥，1月25日发病，1月25日入安医一附院就诊，1月29日确诊。目前病情较轻。”众多网友对此提出疑问：“潜伏期拉长了吗？““是不是笔误？有记者向合肥市卫健委求证时了解到，卫健委正在根据流行病学调查最新结果进行修订。在随后发布的更正信息中，已将病例中原先的1月2日，更改为1月20日。O女子从武汉回家23天后发病？ 原来是合肥卫健...                                            ",103,,1752,http://wx2.sinaimg.cn/mw690/9be419dbly1gbegur6ky1j20u011eaim.jpg,,努力赚钱的小柒_7,干啥啥不行，粗心大意第一名,2020-1-30 12:46,6,油腻的xiao师姐,"
                        油腻的xiao师姐：像河南省一样换个省长，可能会好起来                    ",2020-1-30 13:37,
https://weibo.com/2615417307/IrRyrBhae,凤凰网, 2020-1-30 12:18,微博 weibo.com,"
                                                                                                                        【女子武汉回家23天后发病？ 原来是#合肥卫健委写错了#】1月30日，合肥市卫健委通告疫情信息，合肥市新增新型冠状病毒感染的肺炎确诊病例10例。其中一例病例引发关注：“李某，女，34岁，现居合肥市蜀山区。1月2日自武汉回肥，1月25日发病，1月25日入安医一附院就诊，1月29日确诊。目前病情较轻。”众多网友对此提出疑问：“潜伏期拉长了吗？““是不是笔误？有记者向合肥市卫健委求证时了解到，卫健委正在根据流行病学调查最新结果进行修订。在随后发布的更正信息中，已将病例中原先的1月2日，更改为1月20日。O女子从武汉回家23天后发病？ 原来是合肥卫健...                                            ",103,,1752,http://wx2.sinaimg.cn/mw690/9be419dbly1gbegur6ky1j20u011eaim.jpg,,Arthas_007_,你说是就是吧,2020-1-30 13:32,1,,,,
https://weibo.com/2615417307/IrRyrBhae,凤凰网, 2020-1-30 12:18,微博 weibo.com,"
                                                                                                                        【女子武汉回家23天后发病？ 原来是#合肥卫健委写错了#】1月30日，合肥市卫健委通告疫情信息，合肥市新增新型冠状病毒感染的肺炎确诊病例10例。其中一例病例引发关注：“李某，女，34岁，现居合肥市蜀山区。1月2日自武汉回肥，1月25日发病，1月25日入安医一附院就诊，1月29日确诊。目前病情较轻。”众多网友对此提出疑问：“潜伏期拉长了吗？““是不是笔误？有记者向合肥市卫健委求证时了解到，卫健委正在根据流行病学调查最新结果进行修订。在随后发布的更正信息中，已将病例中原先的1月2日，更改为1月20日。O女子从武汉回家23天后发病？ 原来是合肥卫健...                                            ",103,,1752,http://wx2.sinaimg.cn/mw690/9be419dbly1gbegur6ky1j20u011eaim.jpg,,,,,,,,,
